,HCHO Value,HCHO Value,HCHO Value,HCHO Value,HCHO Value,HCHO Value,HCHO Value,Date
2022-03-08,8.209178762127623e-05,0.0002916890989966,4.988848016617349e-05,0.0001436736321205,3.410026504076559e-05,0.0001945490677347,,
2022-03-09,0.0001078555618999,,9.5677355513472e-05,0.0002425035870062,7.536376855221264e-05,7.765942554097161e-05,,
2022-03-10,4.7371843179880217e-05,0.0003895838473694,2.166465297883114e-05,7.82852669275768e-05,4.671302117373904e-05,2.717325645002549e-06,,
2022-03-11,0.0001249777412899,0.0003640472679822,6.035951798967552e-05,0.0001136119020025,0.0001315718401528,8.082870884598218e-05,,
2022-03-12,7.558433284912385e-05,0.0002525573366176,3.306949904638597e-06,0.0001489385370774,4.595047885912197e-05,7.402310403540573e-05,,
2022-03-13,2.6190924408347685e-05,0.0002423098280679,1.245432806618375e-05,0.0001842651721523,0.0001151089470807,0.0001640826716642,,
2022-03-14,0.000173784056329,0.0002066257028107,0.0002237624382332,0.0002195918072273,0.0001268172666234,0.000286040561254,,
2022-03-15,0.0002516989931757,0.0001846937691393,0.0002184511179294,0.0001787260968814,0.0001558734980958,0.0002424124899921,,
2022-03-16,0.0001952271507186,0.0001627618354679,0.0002131397976257,0.0001378603865355,0.0001955110821025,0.0002258628191451,,
2022-03-17,0.0001387553082615,0.0001408299017965,0.000207828477322,9.699467618973426e-05,0.0001741710782704,0.0002093131482981,,
2022-03-18,8.228346580453299e-05,0.000186049657006,0.0002025171570183,5.612896584387904e-05,6.914888274106275e-05,0.0001927634774511,,
2022-03-19,0.0001192729158273,0.0001319042975538,0.0001972058367146,1.5655712036429945e-05,0.0001712910991713,0.0001762138066041,,
2022-03-20,6.50170912256107e-05,5.954769162158127e-05,0.000230412959649,6.400122580082124e-05,0.0001353587639865,0.0001596641357571,,
2022-03-21,0.0001138238440273,0.0002239801836584,0.0001790222810192,9.910284292589868e-05,,0.00014311446491,,
2022-03-22,0.0001394118962159,0.000108541975613,0.0001276316023894,7.884883331084272e-05,0.0001451095215043,0.000126564794063,,
2022-03-23,0.0001272777953878,9.18776857829536e-05,4.720987447887185e-05,5.919999879476341e-05,0.0001014526215312,0.0001100151232161,,
2022-03-24,0.0001151436945598,0.000159676876316,0.0001703264531614,3.95511642786841e-05,0.0001354337532013,0.0002135522865164,,
2022-03-25,0.0002069335624228,0.0002850683208567,0.0002169561485166,5.561335832224659e-05,7.938085966310755e-05,0.000211596111268,,
2022-03-26,0.0001188446959194,0.0002670551850368,9.688271680902353e-05,7.167555236580906e-05,0.0001655074019492,0.000212454590273,,
2022-03-27,3.075582941611868e-05,0.000249042049217,0.0001103898080965,8.773774640937154e-05,0.0001161840975649,0.0002000333749312,,
2022-03-28,5.429734714904007e-05,0.0002113036406397,2.4146558624289058e-05,8.462912963476917e-05,9.581480781194304e-05,0.0001876121595894,,
2022-03-29,4.450475406333421e-05,0.0001980891761411,0.0001853205842944,-7.171403386199247e-05,9.559181895984284e-05,0.0001751909442477,,
2022-03-30,0.0001232975519986,0.0001312764973352,0.0001083465444516,5.046524245400377e-05,0.0001007087337271,0.0001271262957181,,
2022-03-31,0.0001058570383615,0.0001555551093327,0.0001034168669203,0.00017264451877,8.103528931840974e-05,4.028482755409876e-05,,
2022-04-01,0.0001309678650068,0.0001761931928653,0.0001546242942771,0.0001342960381361,6.67988638592057e-05,0.0001555607353703,,
2022-04-02,6.837315634981946e-05,0.0001405963998943,0.0001271781576923,9.594755750230396e-05,0.0001320566992016,0.0001468248563135,,
2022-04-03,0.0001034959938182,0.0001703569748149,9.973202110753912e-05,5.7599076868455925e-05,6.358911611064857e-05,5.75746707641403e-05,,
2022-04-04,0.0001386188312867,0.0002297686056303,6.933834462065977e-05,0.0001606878004399,0.0001643902410646,0.00018909736681,,
2022-04-05,0.0002472507686639,4.9991247948800566e-05,4.854575288822801e-05,3.3781982985327204e-05,0.0002419115901634,0.0001410076227628,,
2022-04-06,0.0002056323265929,0.0001629930408066,8.275652252726402e-05,4.599970412552267e-05,7.295828746073377e-05,9.291787871563168e-05,,
2022-04-07,0.0001640138845219,0.0001857936875374,0.0001169672921663,5.8217425265718136e-05,8.367280799635462e-05,4.482813466844752e-05,,
2022-04-08,0.000122395442451,0.0002055733604548,0.0001753401330877,7.043514640591361e-05,0.0001286020600802,5.778154082366059e-05,,
2022-04-09,8.077700038007905e-05,0.0002253530333723,0.0002337129740092,8.265286754610907e-05,6.975230292089086e-05,7.073494697887366e-05,,
2022-04-10,3.915855830912381e-05,0.0002451327062898,0.0001275943328317,9.487058868630452e-05,1.0902545761581744e-05,8.368835313408671e-05,,
2022-04-11,-2.459883761831389e-06,0.0002649123792073,2.1475691654300016e-05,0.0001070883098265,-4.7947211397727374e-05,9.664175928929978e-05,,
2022-04-12,5.841618837961241e-05,0.0002846920521248,-8.464294952314997e-05,7.819672685954657e-05,1.3867220690393458e-05,0.0001059544615401,,
2022-04-13,0.000119292260521,0.0003044717250423,,4.930514389259315e-05,7.568165277851428e-05,0.0001152671637909,,
2022-04-14,0.0001801683326625,8.205374538833605e-05,-4.638490686745522e-05,2.0413560925639723e-05,6.981425558819235e-05,0.0001245798660418,,
2022-04-15,9.70340040849284e-05,7.748130993148584e-05,9.799177696568956e-05,8.630860739140177e-05,9.816175494571384e-05,7.330851975580321e-05,,
2022-04-16,2.5521323015017635e-05,0.0001515852218265,0.0001300622257562,-2.230671451419638e-05,0.0001166278950327,0.0001604104569706,,
2022-04-17,5.176049630198242e-05,7.891535287230517e-05,0.0001392796263595,-1.2881561586534302e-06,9.869483353961416e-05,0.0001724779144068,,
2022-04-18,7.79996695889472e-05,0.000118469092445,0.0001484970269628,1.973040219688952e-05,8.076177204652828e-05,0.0001233206745711,,
2022-04-19,2.937012156792997e-05,0.0001399255461481,0.0001577144275662,4.074896055243247e-05,0.0001399447563536,7.416343473556309e-05,,
2022-04-20,0.0001836508744656,0.0001613819998512,0.0001045685802092,2.7309391558714708e-05,7.035795044380531e-05,9.970323537751893e-05,,
2022-04-21,0.0001550303494221,0.0002217156450816,0.0001620935543707,1.3869822564996943e-05,0.0001272790622782,0.0001839836498268,,
2022-04-22,0.0001550989376361,0.0002085980607226,0.0001241728614226,4.3025357127917546e-07,0.0002362929714645,0.0001206929710707,,
2022-04-23,0.0001551675258501,0.0001954804763636,8.625216847450358e-05,-1.3009315422438582e-05,3.0493847097788983e-05,5.740229231465149e-05,,
2022-04-24,0.0001552361140641,0.0001030413872639,4.833147552640538e-05,1.4460423400574164e-05,5.679690187511751e-05,0.000132440134733,,
2022-04-25,0.0001553047022782,0.0001242588682401,6.699135153564469e-05,4.193016222358691e-05,8.309995665244603e-05,-2.547950356700717e-05,,
2022-04-26,0.0001604366123774,0.0001454763492164,,6.939990104659966e-05,-2.72838655061999e-05,0.0001856829611857,,
2022-04-27,0.0001565153011474,0.0001578505723947,-1.789984898349953e-05,9.68696398696124e-05,0.0001739827108057,,,
2022-04-28,0.0001525939899174,0.0001702247955731,4.4099486636866985e-05,0.0001627762466883,-4.751405116145565e-06,,,
2022-04-29,0.0001486726786874,0.0001210862777433,0.0001060988222572,0.000228682853507,0.0001184078076664,-3.839924380765447e-05,,
2022-04-30,0.0001447513674575,0.0001227727663618,0.0001680981578776,0.0001083050453417,0.0001462621706518,7.317965870818295e-06,,
2022-05-01,0.0001062949377101,0.0003810527459853,0.0001716319285998,0.0001492907241065,,4.613643518599588e-05,,
2022-05-02,0.000200548023508,2.5120632799905263e-05,0.000153941952826,0.0001902764028714,0.000141556679139,0.000196841883911,,
2022-05-03,0.0001676187507809,0.000255781741749,0.0001359146346689,0.0001653732233819,0.0001651113210427,0.0001313033827213,,
2022-05-04,0.0001346894780538,0.00013243249007,0.0001178873165119,0.0001404700438924,7.02853995166991e-05,6.576488153176167e-05,,
2022-05-05,0.0001767035938593,0.0002784503761985,0.000336141818107,0.000115566864403,8.974001721366782e-05,7.824495410290778e-05,,
2022-05-06,0.0002187177096649,0.0002015146820851,8.519768010760423e-05,0.0001837968925625,4.898662407720146e-05,9.072502667405389e-05,,
2022-05-07,0.0001623393419179,0.0001245789879718,0.0002533713233931,0.0001131050768138,,0.0001032050992452,,
2022-05-08,0.0001305196658131,5.518234660453233e-05,0.0002574768068009,0.0001253583804294,,9.36891533959891e-05,,
2022-05-09,9.869998970833568e-05,0.0002736832600715,0.0002615822902087,0.0001376116840451,,8.41732075467782e-05,,
2022-05-10,6.688031360355352e-05,0.000273861030323,0.0003260537352045,0.0001722343017123,,7.465726169756729e-05,,
2022-05-11,3.506063749877136e-05,0.000178574209603,0.0001853987453654,0.0002068569193795,,6.514131584835639e-05,,
2022-05-12,3.240961393989184e-06,0.0001547167375027,-1.2951591956228208e-05,0.000160018264654,0.000178044807695,9.227663040856734e-05,,
2022-05-13,-1.0855595525246965e-05,0.0001308592654025,0.0001471338287625,0.0001131796099286,0.000153450106025,8.97099205760873e-05,,
2022-05-14,-2.495215244448311e-05,0.0001070017933023,0.0001242535965618,6.634095520323635e-05,3.7060654689757926e-05,8.714321074360725e-05,,
2022-05-15,-3.9048709363719263e-05,8.314432120215452e-05,0.0001013733643611,1.950230047781513e-05,8.275128647747897e-05,8.45765009111272e-05,,
2022-05-16,-5.314526628295541e-05,0.0001191861456916,7.849313216053559e-05,8.930736946219329e-06,0.0001284419182652,0.0001179253897879,,
2022-05-17,-6.724182320219156e-05,6.186188251343297e-05,0.0001782288875125,-1.6408265853764712e-06,8.881814681201907e-05,-1.1644588745953047e-05,,
2022-05-18,-8.13383801214277e-05,0.0001694280737546,0.0001052787391371,-1.221239011697227e-05,5.931770205268896e-05,3.951975481437062e-05,,
2022-05-19,-9.543493704066383e-05,0.0001018563365136,3.2328590761790106e-05,-2.278395364856807e-05,6.338851979806315e-05,9.06840983746943e-05,,
2022-05-21,5.23300713755e-06,0.0001035452744245,9.552801891786758e-05,-7.020741959235938e-05,8.133895829045477e-05,8.277362499410581e-05,,
2022-05-22,0.000119997508235,0.0001079677357605,0.0002316775954493,5.1411143970532645e-05,0.00010493801264,7.622805120058128e-05,,
2022-05-23,0.0001704588214359,7.447266785207117e-05,0.0001570958527437,,6.241519875505064e-05,5.2372454376682526e-05,,
2022-05-24,0.0001360773277166,-1.5307273577746595e-06,0.0001325192301693,-5.0714997831584696e-05,0.0001431002720267,9.342987004049127e-05,,
2022-05-25,0.0001016958339974,0.0001238353213788,0.0001079426075949,4.91434836189306e-05,0.0001186375914002,0.0001344872857043,,
2022-05-26,6.731434027817508e-05,0.0001313040811705,0.0001815820931092,-1.7524423797802695e-05,9.41211485840885e-05,-3.069010647048416e-05,,
2022-05-27,8.33281159090101e-05,0.0001387728409622,0.0002552215786235,-8.4192331214536e-05,8.332948945890921e-05,0.00012057863226,,
2022-05-28,7.570388802460807e-05,0.0001462416007539,0.0001120476827857,0.0001686171751569,7.018946528577908e-05,0.0001394698771894,,
2022-05-29,6.807966014020605e-05,0.0001537103605457,,0.0001240968170086,0.0001689839564873,-1.7394437039082912e-05,,
2022-05-30,6.0455432255804016e-05,0.0001611791203374,0.0002946396191088,7.957645886049895e-05,0.0001192715973802,2.0818785050573518e-07,,
2022-05-31,5.283120437140199e-05,0.0001686478801291,0.0002165494654318,3.505610071229844e-05,2.851949217389682e-05,1.7810812740094382e-05,,
2022-06-01,4.520697648699995e-05,0.0001761166399208,0.0001384593117549,-9.464257435902104e-06,0.0001093753733922,3.541343762968303e-05,,
2022-06-02,3.758274860259792e-05,0.0001835853997126,0.0001899497755579,5.561969513139895e-05,0.000105384568501,5.301606251927168e-05,,
2022-06-03,0.000131712337687,0.000150307099675,0.000154430664195,0.0001207036476987,7.681634949705504e-05,8.785221534873584e-05,,
2022-06-04,0.0001084660973213,9.414807926921688e-05,0.0001355431669568,1.4503429955455684e-05,0.0001149455688536,0.0001226883681782,,
2022-06-05,8.521985695564863e-05,0.0001237584929397,0.0001511694026243,7.789365335364425e-05,8.263020578492529e-05,8.799621923851804e-05,,
2022-06-06,8.860645695124666e-05,0.0001682041611953,0.0001212080983176,0.0001301915759727,8.149683858844778e-05,9.071860623346296e-05,,
2022-06-07,9.199305694684469e-05,0.000104726090103,9.12467940109416e-05,0.0001824894985919,8.036347139197026e-05,9.34409932284079e-05,,
2022-06-08,9.537965694244272e-05,4.124801901082903e-05,6.128548970426238e-05,9.900890710946562e-05,7.923010419549275e-05,9.616338022335284e-05,,
2022-06-09,4.024606110900049e-05,-8.419194620716341e-06,0.0001035015010667,0.0001129770269745,8.678246895870184e-05,0.0001100306975582,,
2022-06-10,-1.4887534724441734e-05,0.000133666305349,0.0001361726816509,0.0001269451468397,0.0001740674864671,0.0001148527476018,,
2022-06-11,2.306745723679076e-05,9.769722254708362e-05,0.0001515250469141,0.0001912621831684,0.0001575212351431,0.0001138282068446,,
2022-06-12,6.102244919802326e-05,6.172813974516726e-05,0.0001668774121773,0.0002555792194972,0.0001379755686742,0.0001128036660874,,
2022-06-13,9.897744115925576e-05,2.5759056943250888e-05,4.762407485519899e-05,3.4014351501032704e-05,8.950418830585371e-05,0.0001117791253302,,
2022-06-14,0.0001011520868202,0.0001211772552382,1.223302247733631e-05,9.853320736171024e-05,0.0001299085808987,8.36570381951425e-05,,
2022-06-15,0.0001672678569202,0.0002449956825611,3.2757404809700976e-05,9.15430432902255e-05,0.0002428412404389,0.0001415253063259,,
2022-06-16,0.0002333836270202,0.0001866616876529,5.328178714206563e-05,8.455287921874077e-05,7.478764458093397e-05,0.0002081149180678,,
2022-06-18,0.0001203892482714,0.0001097707382185,9.433055180679496e-05,7.05725510757713e-05,0.0001001751295778,0.0002058806506949,,
2022-06-19,0.0001648184344187,0.0001444560782518,0.0001079864813857,0.0001207881122663,0.0001545268705749,1.3637816710685735e-06,,
2022-06-20,0.000133098137183,5.598069042102164e-05,0.0001567932746961,0.0001710036734569,0.0001055783338042,9.124783163989916e-05,,
2022-06-21,0.0001013778399473,0.0001282065965869,0.0003269035083558,9.004139798183531e-05,8.200427701537144e-05,7.66808362862655e-05,,
2022-06-22,7.976598810301958e-05,0.0001078351490173,0.0001270743896241,9.079122506770611e-06,8.325785490790066e-05,0.0001658208430649,,
2022-06-23,5.815413625873917e-05,0.0001041684500254,0.0001922014131318,4.867159904106869e-05,8.45114328004299e-05,0.0002549608498436,,
2022-06-24,3.654228441445874e-05,7.170921133353711e-05,4.768660969790184e-05,2.8207434388199537e-05,8.576501069295912e-05,0.0002000999430656,,
2022-06-25,1.4930432570178334e-05,3.9249972641674216e-05,9.226980633505304e-05,7.743269735330382e-06,,0.0001452390362876,,
2022-06-26,7.057031359484082e-05,0.0001253731642065,0.0001320930264031,-1.2720894917538773e-05,9.930072171921936e-05,6.81565686410149e-05,,
2022-06-27,3.0247450545488213e-05,7.708686326257748e-05,0.0001858326231719,7.738115287762488e-05,5.352220891117289e-05,2.6526186783001243e-05,,
2022-06-28,0.0001242074475703,7.225822512719809e-05,0.0002148847053817,2.724056207423861e-05,3.9507731327699184e-05,0.000140461417973,,
2022-06-29,5.741720247340424e-05,0.0001633230413219,0.000279796277381,6.044227804740366e-07,0.0001026549243887,-5.5806945096190965e-05,,
2022-06-30,4.770264303236417e-05,0.0001194300611554,0.0001057316811367,0.0001336767789283,0.0001232475116666,5.579125762280451e-05,,
2022-07-01,3.7988083591324105e-05,7.553708098895043e-05,0.0001775011462612,-5.428728176268435e-06,0.0001389679975849,0.0001673894603418,,
2022-07-02,7.67166932771911e-05,9.99027496473259e-05,0.0002002947380976,1.0146637313298886e-05,9.469715081162766e-05,7.655770544340532e-05,,
2022-07-03,6.810608293543208e-05,7.801781482869563e-05,0.0002230883299341,2.5722002802866207e-05,4.688975449722213e-05,9.405222578630266e-05,,
2022-07-04,5.9495472593673056e-05,5.613288001006535e-05,0.0002430080421285,4.129736829243353e-05,7.728011886301223e-05,0.0001115467461292,,
2022-07-05,5.088486225191404e-05,0.0001305926767678,0.0002240493046147,5.6872733782000846e-05,3.452225310169889e-05,-1.8924143991294264e-05,,
2022-07-06,4.2274251910155024e-05,0.0001126328493939,0.0002050905671009,0.0001040935371215,2.4337265381173502e-05,1.253882973865367e-05,,
2022-07-07,3.3663641568396004e-05,9.467302202008632e-05,0.0001861318295872,2.5241141906594952e-05,1.4152277660648128e-05,4.40018034686016e-05,,
2022-07-08,2.5053031226636987e-05,7.671319464622945e-05,0.0001675389009869,6.58368636986783e-05,3.967289940122749e-06,7.546477719854953e-05,,
2022-07-09,3.024906795893596e-05,8.206146864728497e-05,0.0001399225574384,4.7300594780754025e-05,7.496209667726136e-05,7.341613268573262e-05,,
2022-07-10,3.5445104691234926e-05,5.69425294245432e-05,0.0001487860467716,2.876432586282974e-05,0.0001459569034144,7.136748817291572e-05,,
2022-07-11,4.06411414235339e-05,3.182359020180142e-05,0.0001576495361048,7.159966395876385e-06,,6.93188436600988e-05,,
2022-07-12,4.583717815583288e-05,6.704650979059643e-06,0.0001665130254381,-1.4444393071076972e-05,0.0001220808588039,6.72701991472819e-05,,
2022-07-13,5.103321488813184e-05,5.6466770206948375e-05,0.0001564191829386,4.464121940750927e-05,0.0001228689939297,6.522155463446499e-05,,
2022-07-14,5.622925162043081e-05,0.0001044581712675,0.0001606455341105,6.064839515640578e-05,5.228078513851514e-05,6.200000467720406e-05,,
2022-07-15,6.142528835272978e-05,0.0001101144535815,0.0001240808490515,6.606611124691266e-05,8.28120339922476e-06,5.877845471994314e-05,,
2022-07-16,6.662132508502876e-05,0.0001157707358955,0.0001263453095549,0.0001810887650476,-6.004037169283022e-06,5.555690476268222e-05,,
2022-07-17,7.181736181732773e-05,0.0001214270182096,0.0001145647695053,0.0001412219428084,2.7104927209812733e-05,5.2335354805421296e-05,,
2022-07-18,7.70133985496267e-05,0.0001270833005236,0.0001027842294558,0.0001013551205693,6.021389158890848e-05,4.911380484816038e-05,,
2022-07-19,8.220943528192567e-05,0.0001327395828376,9.10036894063418e-05,6.148829833020043e-05,9.332285596800424e-05,4.589225489089946e-05,,
2022-07-20,8.740547201422464e-05,0.0001383958651517,7.922314935682241e-05,2.1621476091067244e-05,0.0001264318203471,4.267070493363853e-05,,
2022-07-21,0.0001064739531909,0.0001216705830897,7.15820446252734e-05,3.044553277619488e-05,7.797271508130853e-05,5.681507067542377e-05,,
2022-07-22,0.0001255424343677,0.0001049453010278,6.394093989372439e-05,3.926958946132251e-05,-3.837034473022136e-05,7.095943641720901e-05,,
2022-07-23,0.0001446109155444,8.822001896596733e-05,5.6299835162175376e-05,4.809364614645015e-05,4.367186831907993e-06,8.510380215899425e-05,,
2022-07-24,0.0001636793967212,6.56396654263903e-05,0.0001498005880604,0.0001149418951029,0.0002163094659433,0.0001700298581346,,
2022-07-25,0.000182747877898,4.305931188681326e-05,0.0002433013409587,0.0001817901440595,0.0001452323180604,0.0002549559141103,,
2022-07-26,0.0002296677084993,0.0002091900720085,0.000121634786916,0.000206318043137,7.866378156983564e-05,0.0002559684559299,,
2022-07-27,0.0001872251762325,0.000241066448247,6.428615959254006e-06,0.0001900355121038,1.209524507927127e-05,0.0002983710176574,,
2022-07-28,0.0001447826439657,0.0002729428244856,5.9622947939927006e-05,0.0001737529810707,4.44952936199604e-05,,,
2022-07-29,0.0001023401116989,0.0001966146954971,0.0001128172799206,0.0001574704500376,8.52561983751736e-05,,,
2022-07-30,5.989757943210389e-05,0.0001202865665086,0.0002095414536144,0.0001411879190045,0.0001260171031303,0.0002282332903709,,
2022-07-31,5.25808307968791e-05,3.971577425658494e-05,0.0003062656273082,0.00012638449157,0.0001667780078856,0.0001350322079263,,
2022-08-01,5.4223689206425165e-05,6.920934492570796e-05,0.0001290827891182,0.0001115810641356,0.0002586831441108,0.0001257532879366,,
2022-08-02,5.586654761597123e-05,9.870291559483095e-05,0.0001541442650886,9.677763670128136e-05,0.0002665153182088,0.000116474367947,,
2022-08-03,5.750940602551729e-05,0.0001281964862639,0.0001792057410591,8.197420926687513e-05,,0.0001071954479574,,
2022-08-04,5.915226443506335e-05,0.000157690056933,0.0002042672170295,6.717078183246893e-05,,9.79165279677917e-05,,
2022-08-05,6.079512284460941e-05,0.0001871836276022,0.000229328693,5.236735439806272e-05,,8.863760797816462e-05,,
2022-08-06,6.243798125415547e-05,,0.0002543901689705,3.75639269636565e-05,9.327257441662264e-05,8.831502080496409e-05,,
2022-08-07,6.408083966370153e-05,0.0001186620414866,0.0001017634395562,2.276049952925029e-05,0.0001026882002033,8.799243363176355e-05,,
2022-08-08,6.57236980732476e-05,0.0001173246342255,0.0001829580203988,7.957072094844082e-06,,8.766984645856301e-05,,
2022-08-09,6.736655648279366e-05,3.577834263232899e-05,8.062365705673347e-05,3.7973685899751686e-05,8.042636366194973e-05,8.734725928536247e-05,,
2022-08-10,6.900941489233973e-05,0.0001175267727031,0.0001610837682542,5.59682648847421e-05,6.938350570323059e-05,0.0001268662714329,,
2022-08-11,0.000143050885929,5.021919417175698e-05,2.2865425815258053e-06,-7.385112958028738e-06,0.0001316541824923,0.0001214624664133,,
2022-08-12,0.0001033446537706,9.896694818219026e-05,0.0001619384174868,0.0001606708824007,0.0002295812805077,0.0001198322757837,,
2022-08-13,6.363842161222554e-05,0.000119389931679,0.0001503587353576,3.889309724698397e-05,8.062854443654592e-05,8.655368946825631e-05,,
2022-08-14,0.0001222005438179,0.000144861074528,0.0001374523605596,0.0001148176852533,0.0001330753740205,0.0001182395793657,,
2022-08-15,-6.560548180620447e-06,0.0001983977320966,0.0001245459857616,1.4988955463202632e-05,5.475143850609224e-05,0.0002796187500448,,
2022-08-16,7.587587411568977e-05,0.0002271587709642,0.0003082326214618,6.512847524776707e-06,0.0001622134963814,0.0001560743714543,,
2022-08-17,0.000158312296412,0.0001908237138149,5.2945067858026587e-05,0.0001504443960242,0.0002214858781969,6.324136986945569e-05,,
2022-08-18,8.000178487283043e-05,0.0001544886566656,0.0001119915697798,4.659334746586859e-05,0.000193811971585,0.0001949002368734,,
2022-08-19,6.476015299924437e-05,0.0001293053248016,0.0001681839103357,0.000178904913604,0.0002440142688062,7.755908337135215e-05,,
2022-08-20,0.0001351622236952,8.627663142205373e-05,0.0001013076531289,5.7615212272614325e-05,0.0002312432312238,0.0001174901255385,,
2022-08-21,0.0001275546579669,1.5000461895482705e-05,6.29574887333676e-05,0.0001859830888631,3.686231347618613e-05,3.078368197449375e-05,,
2022-08-22,0.0001181426685514,5.010618618651504e-05,0.0001796024235958,0.0001675433512691,0.0001563448255445,0.0001887367193545,,
2022-08-23,0.0001087306791359,0.0001283124504349,0.0002028333078322,0.0001491036136752,0.0001943205034801,0.0001633133124139,,
2022-08-24,9.931868972049972e-05,4.451051588118692e-05,0.000114355256366,0.0001306638760812,0.0002530127518452,0.0001378899054733,,
2022-08-25,8.990670030503296e-05,0.0001011638014948,0.0001683585832344,0.0001122241384873,,0.0001124664985328,,
2022-08-26,8.04947108895662e-05,8.283717707227657e-05,0.0002674870912888,9.378440089338714e-05,,8.84909175437521e-05,,
2022-08-27,7.108272147409945e-05,6.451055264975313e-05,,7.534466329944457e-05,0.0001583022102359,6.45153365547042e-05,,
2022-08-28,6.167073205863269e-05,4.618392822722968e-05,0.0001464442103297,5.690492570550201e-05,6.14527219200224e-05,4.0539755565656325e-05,,
2022-08-29,5.225874264316593e-05,6.686288312300899e-05,8.490605014019833e-05,3.846518811155942e-05,7.836724308960726e-05,3.895279352659313e-05,,
2022-08-30,4.284675322769917e-05,0.0002854885921046,2.336788995069665e-05,5.3376807123459314e-05,0.0002216986983987,3.736583148752993e-05,,
2022-08-31,3.343476381223241e-05,0.0001505727621982,-4.9090710616368896e-05,6.828842613535921e-05,6.895102051450787e-05,3.5778869448466736e-05,,
2022-09-01,2.4022774396765647e-05,1.565693229198301e-05,,8.32000451472591e-05,4.613047869498497e-05,3.419190740940353e-05,,
2022-09-02,1.4610784981298888e-05,8.99083185940415e-05,,9.8111664159159e-05,2.330993687546207e-05,3.260494537034034e-05,,
2022-09-03,3.690807505069385e-05,0.0001641597048961,,8.526764900672698e-05,9.926701094299148e-05,2.4820562267936803e-05,,
2022-09-04,5.920536512008881e-05,8.963632004252892e-05,-7.049555369701999e-05,7.242363385429496e-05,2.845616137286216e-05,1.7036179165533264e-05,,
2022-09-05,6.514940610224674e-05,4.447852505433009e-05,-8.739374670279975e-06,5.957961870186295e-05,6.773666407342281e-05,9.251796063129726e-06,,
2022-09-06,7.109344708440467e-05,-6.792699338687377e-07,5.3016804356460014e-05,4.673560354943093e-05,6.281646310134594e-05,1.4674129607261869e-06,,
2022-09-07,7.70374880665626e-05,-4.915361125539703e-05,0.0001147729833832,3.389158839699892e-05,5.789626212926908e-05,-6.316970141677352e-06,,
2022-09-08,8.298152904872053e-05,,3.905185874071456e-05,2.1047573244566904e-05,5.297606115719221e-05,-1.410135324408089e-05,,
2022-09-09,8.892557003087846e-05,0.0002011365078404,0.0002730446005315,8.203558092134886e-06,3.858590873883292e-05,-2.188573634648443e-05,,
2022-09-10,9.48696110130364e-05,9.526850211364746e-05,5.350097557863378e-05,-4.640457060297126e-06,0.0001601336414584,3.667612457703497e-05,,
2022-09-11,5.647265140470304e-05,2.9657231478593723e-05,0.0001540184275233,0.0001555514256354,0.0001192568458526,9.397963276251668e-05,,
2022-09-12,0.0001120775767863,0.000117942357241,0.0001640793984975,4.787863400445251e-05,0.0001218644728915,0.000122335286562,,
2022-09-13,0.000144099705383,-2.814454906639953e-05,0.0001930638551392,0.0001113375526485,0.0001342173534718,6.313478072130264e-05,,
2022-09-14,5.543215120198064e-05,0.0001194556631222,6.786710606271234e-05,8.371814754363883e-05,5.04561470832294e-05,0.0001010234481375,,
2022-09-15,8.114659713212203e-05,0.000118353033685,0.0001787747159061,5.609874243877766e-05,8.115499939556471e-05,9.375461282801672e-05,,
2022-09-16,0.0001036825161307,6.67730233906734e-05,0.0002386492077856,6.176912313608768e-05,0.0001118538517079,0.0001483731734581,,
2022-09-17,0.0001083194077841,0.0001177904513994,0.0002231763573087,4.38470497455961e-05,0.0001992311071752,0.0001928061300777,,
2022-09-18,8.659447465188846e-05,0.0001011257035494,0.0002391497194981,4.218953368453165e-05,0.0001312706600079,0.0001382894121521,,
2022-09-19,6.679673770855078e-05,8.44609556994959e-05,0.0001723798358609,3.223212957056113e-05,0.0001104816357169,0.000123396354223,,
2022-09-20,4.699900076521311e-05,6.779620784954384e-05,0.0001056099522237,2.2274725456590603e-05,8.969261142602539e-05,0.0001085032962939,,
2022-09-21,2.720126382187544e-05,9.969666763326336e-05,0.0001441584638045,8.1695769544229e-05,0.0001697829436966,9.361023836480343e-05,,
2022-09-22,0.0001859294879801,-8.3641799090739e-06,0.000180134265529,5.084676060116101e-05,6.278678844802827e-05,0.0001161374196912,,
2022-09-23,-4.21289315108277e-05,4.330000450661065e-05,0.0002096296985214,4.2014043715497776e-05,0.0002098967249534,5.384075582842576e-05,,
2022-09-24,4.458525811295027e-05,0.0001142477185194,0.0001260005997334,4.725132690656406e-05,0.0001356561438514,5.739785138355872e-05,,
2022-09-25,8.619025447911603e-05,0.0001264227674242,4.108181633291604e-05,6.408974121809015e-05,0.0002220663366266,0.000132594889016,,
2022-09-26,3.167562422901484e-05,0.0001198471071494,0.0002736688401451,-9.383261082492095e-06,0.0002159728344353,8.138404674265855e-05,,
2022-09-27,0.0001794275025335,8.919575350173417e-05,0.0001774220567011,0.0001288428552343,0.0002098793322441,6.524249086161932e-05,,
2022-09-28,5.399249131210032e-05,9.7659064560315e-05,7.473091992894668e-05,0.000136972311445,0.0002269795447839,0.0001883481301292,,
2022-09-29,7.620104117591694e-05,-3.93390734326406e-05,0.0002376223375043,5.217425992775271e-05,0.0001045650207808,9.577412493416496e-05,,
